Data supplied by UK-AIR on 1/6/2026
All Data GMT hour ending 
Status: R =Ratified P=Provisional,P*=As supplied
,,London Bloomsbury,,,,,,,,,,,,,,,,,,,,,,,
Date,time,"PM<sub>10</sub> particulate matter (Hourly measured)",status,unit,"Nitric oxide",status,unit,"Nitrogen dioxide",status,unit,"Nitrogen oxides as nitrogen dioxide",status,unit,"Ozone",status,unit,"PM<sub>2.5</sub> particulate matter (Hourly measured)",status,unit,"Sulphur dioxide",status,unit
02-03-2026,03:00,8.775,P,ugm-3 (FIDAS),0.06286,P,ugm-3,9.55926,P,ugm-3,9.65566,P,ugm-3,68.62954,P,ugm-3,4.434,P,ugm-3 (Ref.eq),0.06587,P,ugm-3
02-03-2026,04:00,8.075,P,ugm-3 (FIDAS),0.00000,P,ugm-3,9.02804,P,ugm-3,9.02804,P,ugm-3,68.95377,P,ugm-3,4.387,P,ugm-3 (Ref.eq),0.39521,P,ugm-3
02-03-2026,05:00,8.400,P,ugm-3 (FIDAS),0.12573,P,ugm-3,9.36632,P,ugm-3,9.55910,P,ugm-3,67.00837,P,ugm-3,4.363,P,ugm-3 (Ref.eq),0.52694,P,ugm-3
02-03-2026,06:00,7.850,P,ugm-3 (FIDAS),0.25146,P,ugm-3,10.62189,P,ugm-3,11.00745,P,ugm-3,65.11700,P,ugm-3,4.222,P,ugm-3 (Ref.eq),0.46108,P,ugm-3
02-03-2026,07:00,7.900,P,ugm-3 (FIDAS),0.22003,P,ugm-3,13.18055,P,ugm-3,13.51792,P,ugm-3,61.22619,P,ugm-3,4.151,P,ugm-3 (Ref.eq),0.46108,P,ugm-3
02-03-2026,08:00,8.700,P,ugm-3 (FIDAS),0.94297,P,ugm-3,17.76889,P,ugm-3,19.21476,P,ugm-3,56.30864,P,ugm-3,4.410,P,ugm-3 (Ref.eq),0.72454,P,ugm-3
02-03-2026,09:00,12.450,P,ugm-3 (FIDAS),2.76603,P,ugm-3,19.27033,P,ugm-3,23.51152,P,ugm-3,54.25516,P,ugm-3,5.236,P,ugm-3 (Ref.eq),0.79041,P,ugm-3
02-03-2026,10:00,17.550,P,ugm-3 (FIDAS),3.39467,P,ugm-3,17.67881,P,ugm-3,22.88390,P,ugm-3,55.44402,P,ugm-3,7.288,P,ugm-3 (Ref.eq),0.79041,P,ugm-3
02-03-2026,11:00,14.825,P,ugm-3 (FIDAS),2.67173,P,ugm-3,16.13200,P,ugm-3,20.22860,P,ugm-3,59.65906,P,ugm-3,6.533,P,ugm-3 (Ref.eq),0.59281,P,ugm-3
02-03-2026,12:00,14.550,P,ugm-3 (FIDAS),2.35741,P,ugm-3,13.57242,P,ugm-3,17.18707,P,ugm-3,64.73873,P,ugm-3,6.415,P,ugm-3 (Ref.eq),0.52694,P,ugm-3
02-03-2026,13:00,15.775,P,ugm-3 (FIDAS),2.60887,P,ugm-3,15.21454,P,ugm-3,19.21476,P,ugm-3,66.57605,P,ugm-3,6.509,P,ugm-3 (Ref.eq),0.85628,P,ugm-3
02-03-2026,14:00,13.325,P,ugm-3 (FIDAS),2.23168,P,ugm-3,14.00659,P,ugm-3,17.42846,P,ugm-3,68.19722,P,ugm-3,6.226,P,ugm-3 (Ref.eq),0.32934,P,ugm-3
02-03-2026,15:00,13.375,P,ugm-3 (FIDAS),1.88593,P,ugm-3,13.37806,P,ugm-3,16.26978,P,ugm-3,68.84569,P,ugm-3,6.226,P,ugm-3 (Ref.eq),0.26347,P,ugm-3
02-03-2026,16:00,13.825,P,ugm-3 (FIDAS),1.38302,P,ugm-3,14.24574,P,ugm-3,16.36634,P,ugm-3,69.38608,P,ugm-3,6.604,P,ugm-3 (Ref.eq),0.59281,P,ugm-3
02-03-2026,17:00,14.875,P,ugm-3 (FIDAS),0.91153,P,ugm-3,18.39643,P,ugm-3,19.79409,P,ugm-3,63.38775,P,ugm-3,7.005,P,ugm-3 (Ref.eq),0.98802,P,ugm-3
02-03-2026,18:00,16.100,P,ugm-3 (FIDAS),0.50292,P,ugm-3,22.59556,P,ugm-3,23.36669,P,ugm-3,59.28079,P,ugm-3,8.420,P,ugm-3 (Ref.eq),0.79041,P,ugm-3
02-03-2026,19:00,16.225,P,ugm-3 (FIDAS),0.37719,P,ugm-3,24.47808,P,ugm-3,25.05643,P,ugm-3,57.33538,P,ugm-3,10.094,P,ugm-3 (Ref.eq),0.46108,P,ugm-3
02-03-2026,20:00,18.375,P,ugm-3 (FIDAS),0.34575,P,ugm-3,30.65762,P,ugm-3,31.18777,P,ugm-3,50.47243,P,ugm-3,12.547,P,ugm-3 (Ref.eq),0.98802,P,ugm-3
02-03-2026,21:00,17.925,P,ugm-3 (FIDAS),0.18859,P,ugm-3,29.45025,P,ugm-3,29.73942,P,ugm-3,46.52758,P,ugm-3,12.335,P,ugm-3 (Ref.eq),0.59281,P,ugm-3
02-03-2026,22:00,15.975,P,ugm-3 (FIDAS),0.47148,P,ugm-3,30.60967,P,ugm-3,31.33260,P,ugm-3,45.23065,P,ugm-3,10.802,P,ugm-3 (Ref.eq),0.19760,P,ugm-3
02-03-2026,23:00,15.625,P,ugm-3 (FIDAS),0.62864,P,ugm-3,37.12766,P,ugm-3,38.09156,P,ugm-3,34.69304,P,ugm-3,10.849,P,ugm-3 (Ref.eq),0.59281,P,ugm-3
02-03-2026,24:00,15.775,P,ugm-3 (FIDAS),0.97440,P,ugm-3,51.27410,P,ugm-3,52.76816,P,ugm-3,20.53482,P,ugm-3,11.533,P,ugm-3 (Ref.eq),0.85628,P,ugm-3
03-03-2026,01:00,17.475,P,ugm-3 (FIDAS),1.59467,P,ugm-3,61.58052,P,ugm-3,64.02565,P,ugm-3,8.93812,P,ugm-3,12.359,P,ugm-3 (Ref.eq),1.49064,P,ugm-3
03-03-2026,02:00,18.650,P,ugm-3 (FIDAS),3.02148,P,ugm-3,58.16771,P,ugm-3,62.80058,P,ugm-3,10.37976,P,ugm-3,12.995,P,ugm-3 (Ref.eq),0.61379,P,ugm-3
03-03-2026,03:00,19.500,P,ugm-3 (FIDAS),1.76253,P,ugm-3,50.68443,P,ugm-3,53.38694,P,ugm-3,11.19067,P,ugm-3,14.528,P,ugm-3 (Ref.eq),0.78916,P,ugm-3
03-03-2026,04:00,16.575,P,ugm-3 (FIDAS),1.54222,P,ugm-3,42.75307,P,ugm-3,45.11777,P,ugm-3,19.35392,P,ugm-3,12.311,P,ugm-3 (Ref.eq),0.65764,P,ugm-3
03-03-2026,05:00,17.925,P,ugm-3 (FIDAS),1.47927,P,ugm-3,31.63060,P,ugm-3,33.89878,P,ugm-3,24.81410,P,ugm-3,12.665,P,ugm-3 (Ref.eq),0.52611,P,ugm-3
03-03-2026,06:00,17.900,P,ugm-3 (FIDAS),1.41632,P,ugm-3,33.17785,P,ugm-3,35.34951,P,ugm-3,19.40798,P,ugm-3,13.844,P,ugm-3 (Ref.eq),0.32882,P,ugm-3
03-03-2026,07:00,20.050,P,ugm-3 (FIDAS),5.06728,P,ugm-3,43.39277,P,ugm-3,51.16249,P,ugm-3,7.94700,P,ugm-3,15.094,P,ugm-3 (Ref.eq),0.39458,P,ugm-3
03-03-2026,08:00,22.150,P,ugm-3 (FIDAS),11.58235,P,ugm-3,44.13855,P,ugm-3,61.89791,P,ugm-3,7.62263,P,ugm-3,16.321,P,ugm-3 (Ref.eq),0.92069,P,ugm-3
03-03-2026,09:00,23.350,P,ugm-3 (FIDAS),15.35921,P,ugm-3,43.52173,P,ugm-3,67.07218,P,ugm-3,11.83941,P,ugm-3,15.873,P,ugm-3 (Ref.eq),1.24951,P,ugm-3
03-03-2026,10:00,21.925,P,ugm-3 (FIDAS),16.96437,P,ugm-3,45.41271,P,ugm-3,71.42438,P,ugm-3,25.94939,P,ugm-3,13.962,P,ugm-3 (Ref.eq),1.18374,P,ugm-3
03-03-2026,11:00,17.200,P,ugm-3 (FIDAS),12.90425,P,ugm-3,39.11348,P,ugm-3,58.89973,P,ugm-3,37.89692,P,ugm-3,10.495,P,ugm-3 (Ref.eq),0.78916,P,ugm-3
03-03-2026,12:00,14.875,P,ugm-3 (FIDAS),5.66528,P,ugm-3,27.00137,P,ugm-3,35.68801,P,ugm-3,51.68253,P,ugm-3,8.514,P,ugm-3 (Ref.eq),0.46034,P,ugm-3
03-03-2026,13:00,16.250,P,ugm-3 (FIDAS),5.50791,P,ugm-3,28.11310,P,ugm-3,36.55845,P,ugm-3,49.24977,P,ugm-3,9.104,P,ugm-3 (Ref.eq),0.19729,P,ugm-3
03-03-2026,14:00,15.525,P,ugm-3 (FIDAS),5.13023,P,ugm-3,27.33820,P,ugm-3,35.20443,P,ugm-3,55.03432,P,ugm-3,7.995,P,ugm-3 (Ref.eq),0.46034,P,ugm-3
03-03-2026,15:00,15.975,P,ugm-3 (FIDAS),4.09159,P,ugm-3,26.31943,P,ugm-3,32.59312,P,ugm-3,58.00769,P,ugm-3,7.571,P,ugm-3 (Ref.eq),0.46034,P,ugm-3
03-03-2026,16:00,21.700,P,ugm-3 (FIDAS),5.75970,P,ugm-3,37.39858,P,ugm-3,46.23000,P,ugm-3,49.41196,P,ugm-3,8.467,P,ugm-3 (Ref.eq),0.65764,P,ugm-3
03-03-2026,17:00,24.900,P,ugm-3 (FIDAS),5.72823,P,ugm-3,42.18590,P,ugm-3,50.96906,P,ugm-3,48.00636,P,ugm-3,8.302,P,ugm-3 (Ref.eq),0.59187,P,ugm-3
03-03-2026,18:00,20.350,P,ugm-3 (FIDAS),5.00433,P,ugm-3,43.53764,P,ugm-3,51.21085,P,ugm-3,46.92514,P,ugm-3,8.774,P,ugm-3 (Ref.eq),0.59187,P,ugm-3
03-03-2026,19:00,17.800,P,ugm-3 (FIDAS),4.65812,P,ugm-3,45.95445,P,ugm-3,53.09680,P,ugm-3,45.51955,P,ugm-3,8.184,P,ugm-3 (Ref.eq),0.65764,P,ugm-3
03-03-2026,20:00,12.975,P,ugm-3 (FIDAS),6.10591,P,ugm-3,45.52376,P,ugm-3,54.88603,P,ugm-3,44.16802,P,ugm-3,7.123,P,ugm-3 (Ref.eq),0.78916,P,ugm-3
03-03-2026,21:00,14.450,P,ugm-3 (FIDAS),3.05296,P,ugm-3,47.15836,P,ugm-3,51.83950,P,ugm-3,42.32994,P,ugm-3,8.278,P,ugm-3 (Ref.eq),0.52611,P,ugm-3
03-03-2026,22:00,15.275,P,ugm-3 (FIDAS),5.31907,P,ugm-3,49.24484,P,ugm-3,57.40064,P,ugm-3,38.32941,P,ugm-3,9.009,P,ugm-3 (Ref.eq),0.52611,P,ugm-3
03-03-2026,23:00,19.300,P,ugm-3 (FIDAS),4.24896,P,ugm-3,42.37469,P,ugm-3,48.88967,P,ugm-3,39.08626,P,ugm-3,10.802,P,ugm-3 (Ref.eq),0.26305,P,ugm-3
03-03-2026,24:00,20.100,P,ugm-3 (FIDAS),3.65096,P,ugm-3,31.68576,P,ugm-3,37.28382,P,ugm-3,45.84392,P,ugm-3,12.618,P,ugm-3 (Ref.eq),0.19729,P,ugm-3
04-03-2026,01:00,20.650,P,ugm-3 (FIDAS),5.71479,P,ugm-3,36.83299,P,ugm-3,45.59555,P,ugm-3,40.16597,P,ugm-3,13.868,P,ugm-3 (Ref.eq),0.43773,P,ugm-3
04-03-2026,02:00,19.775,P,ugm-3 (FIDAS),3.44568,P,ugm-3,29.72064,P,ugm-3,35.00395,P,ugm-3,49.03565,P,ugm-3,12.736,P,ugm-3 (Ref.eq),0.61282,P,ugm-3
04-03-2026,03:00,17.475,P,ugm-3 (FIDAS),4.19155,P,ugm-3,34.88998,P,ugm-3,41.31693,P,ugm-3,48.83735,P,ugm-3,11.533,P,ugm-3 (Ref.eq),,,
04-03-2026,04:00,17.725,P,ugm-3 (FIDAS),2.01699,P,ugm-3,22.57905,P,ugm-3,25.67172,P,ugm-3,59.59995,P,ugm-3,11.769,P,ugm-3 (Ref.eq),0.59094,P,ugm-3
04-03-2026,05:00,18.000,P,ugm-3 (FIDAS),2.23759,P,ugm-3,21.17517,P,ugm-3,24.60610,P,ugm-3,58.19378,P,ugm-3,11.958,P,ugm-3 (Ref.eq),0.39396,P,ugm-3
04-03-2026,06:00,13.725,P,ugm-3 (FIDAS),4.97943,P,ugm-3,40.31781,P,ugm-3,47.95283,P,ugm-3,39.10233,P,ugm-3,10.495,P,ugm-3 (Ref.eq),0.72225,P,ugm-3
04-03-2026,07:00,14.275,P,ugm-3 (FIDAS),6.90187,P,ugm-3,42.26226,P,ugm-3,52.84499,P,ugm-3,33.53173,P,ugm-3,11.675,P,ugm-3 (Ref.eq),0.65659,P,ugm-3
04-03-2026,08:00,16.525,P,ugm-3 (FIDAS),5.98792,P,ugm-3,37.56054,P,ugm-3,46.74190,P,ugm-3,32.23373,P,ugm-3,13.467,P,ugm-3 (Ref.eq),0.32830,P,ugm-3
04-03-2026,09:00,20.925,P,ugm-3 (FIDAS),5.60974,P,ugm-3,35.47637,P,ugm-3,44.07785,P,ugm-3,30.71939,P,ugm-3,16.014,P,ugm-3 (Ref.eq),0.78791,P,ugm-3
04-03-2026,10:00,23.225,P,ugm-3 (FIDAS),10.17947,P,ugm-3,40.14291,P,ugm-3,55.75122,P,ugm-3,26.98764,P,ugm-3,17.500,P,ugm-3 (Ref.eq),0.65659,P,ugm-3
04-03-2026,11:00,31.875,P,ugm-3 (FIDAS),12.88980,P,ugm-3,44.12459,P,ugm-3,63.88867,P,ugm-3,21.47113,P,ugm-3,24.788,P,ugm-3 (Ref.eq),0.26264,P,ugm-3
04-03-2026,12:00,46.750,P,ugm-3 (FIDAS),16.07285,P,ugm-3,48.73766,P,ugm-3,73.38236,P,ugm-3,20.44354,P,ugm-3,36.604,P,ugm-3 (Ref.eq),0.19698,P,ugm-3
04-03-2026,13:00,48.025,P,ugm-3 (FIDAS),20.39046,P,ugm-3,51.46580,P,ugm-3,82.73074,P,ugm-3,23.14771,P,ugm-3,35.684,P,ugm-3 (Ref.eq),0.45962,P,ugm-3
04-03-2026,14:00,51.000,P,ugm-3 (FIDAS),19.60257,P,ugm-3,51.31763,P,ugm-3,81.37450,P,ugm-3,25.96005,P,ugm-3,38.703,P,ugm-3 (Ref.eq),0.26264,P,ugm-3
04-03-2026,15:00,52.750,P,ugm-3 (FIDAS),17.96377,P,ugm-3,46.32266,P,ugm-3,73.86673,P,ugm-3,25.58147,P,ugm-3,39.599,P,ugm-3 (Ref.eq),0.59094,P,ugm-3
04-03-2026,16:00,54.300,P,ugm-3 (FIDAS),26.88263,P,ugm-3,55.36432,P,ugm-3,96.58378,P,ugm-3,17.14445,P,ugm-3,40.826,P,ugm-3 (Ref.eq),1.24753,P,ugm-3
04-03-2026,17:00,58.625,P,ugm-3 (FIDAS),23.35291,P,ugm-3,59.22650,P,ugm-3,95.03379,P,ugm-3,11.46569,P,ugm-3,45.307,P,ugm-3 (Ref.eq),0.98489,P,ugm-3
04-03-2026,18:00,59.425,P,ugm-3 (FIDAS),22.81715,P,ugm-3,65.42451,P,ugm-3,100.41032,P,ugm-3,4.32668,P,ugm-3,49.316,P,ugm-3 (Ref.eq),0.65659,P,ugm-3
04-03-2026,19:00,59.275,P,ugm-3 (FIDAS),28.48992,P,ugm-3,71.54817,P,ugm-3,115.23210,P,ugm-3,1.18984,P,ugm-3,50.684,P,ugm-3 (Ref.eq),1.24753,P,ugm-3
04-03-2026,20:00,57.450,P,ugm-3 (FIDAS),27.13475,P,ugm-3,71.73701,P,ugm-3,113.34305,P,ugm-3,1.40617,P,ugm-3,50.566,P,ugm-3 (Ref.eq),0.98489,P,ugm-3
04-03-2026,21:00,57.850,P,ugm-3 (FIDAS),24.01473,P,ugm-3,71.09601,P,ugm-3,107.91808,P,ugm-3,2.05517,P,ugm-3,51.109,P,ugm-3 (Ref.eq),1.18187,P,ugm-3
04-03-2026,22:00,56.900,P,ugm-3 (FIDAS),21.68259,P,ugm-3,66.67977,P,ugm-3,99.92594,P,ugm-3,1.18984,P,ugm-3,50.330,P,ugm-3 (Ref.eq),0.98489,P,ugm-3
04-03-2026,23:00,48.425,P,ugm-3 (FIDAS),25.30686,P,ugm-3,64.07730,P,ugm-3,102.88061,P,ugm-3,0.91942,P,ugm-3,43.208,P,ugm-3 (Ref.eq),0.91923,P,ugm-3
04-03-2026,24:00,45.125,P,ugm-3 (FIDAS),19.88621,P,ugm-3,62.21703,P,ugm-3,92.70880,P,ugm-3,1.08167,P,ugm-3,39.434,P,ugm-3 (Ref.eq),0.72225,P,ugm-3
05-03-2026,01:00,43.225,P,ugm-3 (FIDAS),13.59055,P,ugm-3,58.98753,P,ugm-3,79.82608,P,ugm-3,0.72141,P,ugm-3,37.972,P,ugm-3 (Ref.eq),0.17481,P,ugm-3
05-03-2026,02:00,41.075,P,ugm-3 (FIDAS),10.47693,P,ugm-3,57.22811,P,ugm-3,73.29250,P,ugm-3,0.72141,P,ugm-3,36.179,P,ugm-3 (Ref.eq),0.26222,P,ugm-3
05-03-2026,03:00,37.750,P,ugm-3 (FIDAS),10.38226,P,ugm-3,55.20619,P,ugm-3,71.12543,P,ugm-3,0.81159,P,ugm-3,33.255,P,ugm-3 (Ref.eq),0.26222,P,ugm-3
05-03-2026,04:00,34.375,P,ugm-3 (FIDAS),11.42364,P,ugm-3,54.43421,P,ugm-3,71.95021,P,ugm-3,0.75748,P,ugm-3,30.212,P,ugm-3 (Ref.eq),0.59000,P,ugm-3
05-03-2026,05:00,27.300,P,ugm-3 (FIDAS),15.24203,P,ugm-3,53.43108,P,ugm-3,76.80188,P,ugm-3,0.59516,P,ugm-3,24.505,P,ugm-3 (Ref.eq),0.34963,P,ugm-3
05-03-2026,06:00,26.050,P,ugm-3 (FIDAS),19.37600,P,ugm-3,51.99260,P,ugm-3,81.70206,P,ugm-3,0.32464,P,ugm-3,22.901,P,ugm-3 (Ref.eq),0.52444,P,ugm-3
05-03-2026,07:00,26.850,P,ugm-3 (FIDAS),34.90205,P,ugm-3,53.02686,P,ugm-3,106.54259,P,ugm-3,0.86569,P,ugm-3,23.915,P,ugm-3 (Ref.eq),1.04888,P,ugm-3
05-03-2026,08:00,32.850,P,ugm-3 (FIDAS),45.91544,P,ugm-3,54.72177,P,ugm-3,125.12447,P,ugm-3,2.38065,P,ugm-3,27.830,P,ugm-3 (Ref.eq),1.44221,P,ugm-3
05-03-2026,09:00,38.050,P,ugm-3 (FIDAS),58.56980,P,ugm-3,56.56899,P,ugm-3,146.37477,P,ugm-3,3.62508,P,ugm-3,28.231,P,ugm-3 (Ref.eq),2.09777,P,ugm-3
05-03-2026,10:00,43.050,P,ugm-3 (FIDAS),45.47364,P,ugm-3,59.76569,P,ugm-3,129.49097,P,ugm-3,11.52451,P,ugm-3,25.896,P,ugm-3 (Ref.eq),2.29443,P,ugm-3
05-03-2026,11:00,36.500,P,ugm-3 (FIDAS),22.24769,P,ugm-3,51.56778,P,ugm-3,85.68042,P,ugm-3,23.26543,P,ugm-3,22.453,P,ugm-3 (Ref.eq),1.17999,P,ugm-3
05-03-2026,12:00,32.775,P,ugm-3 (FIDAS),11.13962,P,ugm-3,40.41173,P,ugm-3,57.49224,P,ugm-3,41.17440,P,ugm-3,18.278,P,ugm-3 (Ref.eq),0.98333,P,ugm-3
05-03-2026,13:00,26.900,P,ugm-3 (FIDAS),3.81840,P,ugm-3,23.35224,P,ugm-3,29.20703,P,ugm-3,64.27752,P,ugm-3,12.995,P,ugm-3 (Ref.eq),0.52444,P,ugm-3
05-03-2026,14:00,26.900,P,ugm-3 (FIDAS),3.43971,P,ugm-3,22.62293,P,ugm-3,27.89708,P,ugm-3,65.19731,P,ugm-3,13.632,P,ugm-3 (Ref.eq),0.45889,P,ugm-3
05-03-2026,15:00,28.850,P,ugm-3 (FIDAS),2.71390,P,ugm-3,20.92186,P,ugm-3,25.08312,P,ugm-3,71.09483,P,ugm-3,11.887,P,ugm-3 (Ref.eq),0.39333,P,ugm-3
05-03-2026,16:00,31.300,P,ugm-3 (FIDAS),1.45162,P,ugm-3,20.81962,P,ugm-3,23.04542,P,ugm-3,76.45129,P,ugm-3,11.344,P,ugm-3 (Ref.eq),0.52444,P,ugm-3
05-03-2026,17:00,28.200,P,ugm-3 (FIDAS),0.72581,P,ugm-3,20.91367,P,ugm-3,22.02657,P,ugm-3,71.68999,P,ugm-3,11.250,P,ugm-3 (Ref.eq),0.13111,P,ugm-3
05-03-2026,18:00,27.975,P,ugm-3 (FIDAS),1.76719,P,ugm-3,36.68587,P,ugm-3,39.39553,P,ugm-3,48.96562,P,ugm-3,13.443,P,ugm-3 (Ref.eq),0.26222,P,ugm-3
05-03-2026,19:00,29.350,P,ugm-3 (FIDAS),0.78893,P,ugm-3,34.15898,P,ugm-3,35.36865,P,ugm-3,51.12984,P,ugm-3,14.741,P,ugm-3 (Ref.eq),0.52444,P,ugm-3
05-03-2026,20:00,31.800,P,ugm-3 (FIDAS),0.31557,P,ugm-3,29.64498,P,ugm-3,30.12885,P,ugm-3,55.02545,P,ugm-3,17.076,P,ugm-3 (Ref.eq),0.52444,P,ugm-3
05-03-2026,21:00,32.500,P,ugm-3 (FIDAS),0.31557,P,ugm-3,33.52631,P,ugm-3,34.01018,P,ugm-3,49.34436,P,ugm-3,20.047,P,ugm-3 (Ref.eq),1.44221,P,ugm-3
05-03-2026,22:00,36.475,P,ugm-3 (FIDAS),0.72581,P,ugm-3,41.67880,P,ugm-3,42.79169,P,ugm-3,33.92425,P,ugm-3,23.137,P,ugm-3 (Ref.eq),1.17999,P,ugm-3
05-03-2026,23:00,38.175,P,ugm-3 (FIDAS),2.84013,P,ugm-3,49.25611,P,ugm-3,53.61091,P,ugm-3,22.12921,P,ugm-3,23.844,P,ugm-3 (Ref.eq),1.44221,P,ugm-3
05-03-2026,24:00,34.325,P,ugm-3 (FIDAS),4.35487,P,ugm-3,50.23268,P,ugm-3,56.91004,P,ugm-3,16.82686,P,ugm-3,22.642,P,ugm-3 (Ref.eq),1.37666,P,ugm-3
06-03-2026,01:00,36.500,P,ugm-3 (FIDAS),5.18217,P,ugm-3,54.06276,P,ugm-3,62.00865,P,ugm-3,11.76379,P,ugm-3,24.293,P,ugm-3 (Ref.eq),0.87268,P,ugm-3
06-03-2026,02:00,40.025,P,ugm-3 (FIDAS),20.34951,P,ugm-3,63.39831,P,ugm-3,94.60045,P,ugm-3,1.58775,P,ugm-3,27.028,P,ugm-3 (Ref.eq),1.13448,P,ugm-3
06-03-2026,03:00,40.100,P,ugm-3 (FIDAS),27.77518,P,ugm-3,61.55347,P,ugm-3,104.14149,P,ugm-3,1.62384,P,ugm-3,26.557,P,ugm-3 (Ref.eq),1.11267,P,ugm-3
06-03-2026,04:00,37.425,P,ugm-3 (FIDAS),15.76771,P,ugm-3,47.45387,P,ugm-3,71.63068,P,ugm-3,12.66592,P,ugm-3,24.127,P,ugm-3 (Ref.eq),1.04722,P,ugm-3
06-03-2026,05:00,35.600,P,ugm-3 (FIDAS),0.31599,P,ugm-3,24.10513,P,ugm-3,24.58964,P,ugm-3,32.09783,P,ugm-3,22.005,P,ugm-3 (Ref.eq),0.19635,P,ugm-3
06-03-2026,06:00,38.375,P,ugm-3 (FIDAS),3.12826,P,ugm-3,48.65913,P,ugm-3,53.45574,P,ugm-3,15.10168,P,ugm-3,24.717,P,ugm-3 (Ref.eq),0.32726,P,ugm-3
06-03-2026,07:00,42.400,P,ugm-3 (FIDAS),11.12271,P,ugm-3,57.92923,P,ugm-3,74.98382,P,ugm-3,5.35866,P,ugm-3,27.618,P,ugm-3 (Ref.eq),1.11267,P,ugm-3
06-03-2026,08:00,41.125,P,ugm-3 (FIDAS),14.72496,P,ugm-3,43.56137,P,ugm-3,66.13932,P,ugm-3,7.03662,P,ugm-3,27.830,P,ugm-3 (Ref.eq),0.91631,P,ugm-3
06-03-2026,09:00,37.800,P,ugm-3 (FIDAS),13.96659,P,ugm-3,34.37321,P,ugm-3,55.78835,P,ugm-3,12.88243,P,ugm-3,27.288,P,ugm-3 (Ref.eq),0.58906,P,ugm-3
06-03-2026,10:00,37.125,P,ugm-3 (FIDAS),10.30115,P,ugm-3,33.14142,P,ugm-3,48.93630,P,ugm-3,18.78237,P,ugm-3,26.368,P,ugm-3 (Ref.eq),0.58906,P,ugm-3
06-03-2026,11:00,43.475,P,ugm-3 (FIDAS),7.77326,P,ugm-3,30.74856,P,ugm-3,42.66740,P,ugm-3,21.86766,P,ugm-3,30.377,P,ugm-3 (Ref.eq),0.00000,P,ugm-3
06-03-2026,12:00,121.700,P,ugm-3 (FIDAS),7.99445,P,ugm-3,32.83922,P,ugm-3,45.09720,P,ugm-3,21.32638,P,ugm-3,45.212,P,ugm-3 (Ref.eq),0.19635,P,ugm-3
06-03-2026,13:00,67.675,P,ugm-3 (FIDAS),10.58554,P,ugm-3,35.76692,P,ugm-3,51.99785,P,ugm-3,19.54016,P,ugm-3,36.368,P,ugm-3 (Ref.eq),0.71996,P,ugm-3
06-03-2026,14:00,54.575,P,ugm-3 (FIDAS),8.40523,P,ugm-3,33.95882,P,ugm-3,46.84666,P,ugm-3,18.61999,P,ugm-3,31.250,P,ugm-3 (Ref.eq),0.71996,P,ugm-3
06-03-2026,15:00,36.425,P,ugm-3 (FIDAS),14.94615,P,ugm-3,37.53647,P,ugm-3,60.45358,P,ugm-3,11.63749,P,ugm-3,24.646,P,ugm-3 (Ref.eq),0.85086,P,ugm-3
06-03-2026,16:00,14.325,P,ugm-3 (FIDAS),11.47030,P,ugm-3,35.77100,P,ugm-3,53.35854,P,ugm-3,14.07325,P,ugm-3,10.873,P,ugm-3 (Ref.eq),0.85086,P,ugm-3
06-03-2026,17:00,8.175,P,ugm-3 (FIDAS),5.49816,P,ugm-3,31.85579,P,ugm-3,40.28619,P,ugm-3,21.38051,P,ugm-3,6.109,P,ugm-3 (Ref.eq),0.58906,P,ugm-3
06-03-2026,18:00,10.575,P,ugm-3 (FIDAS),3.25466,P,ugm-3,34.61543,P,ugm-3,39.60584,P,ugm-3,20.89336,P,ugm-3,8.278,P,ugm-3 (Ref.eq),1.24357,P,ugm-3
06-03-2026,19:00,10.925,P,ugm-3 (FIDAS),3.57064,P,ugm-3,31.84691,P,ugm-3,37.32182,P,ugm-3,24.51993,P,ugm-3,9.175,P,ugm-3 (Ref.eq),1.30902,P,ugm-3
06-03-2026,20:00,11.350,P,ugm-3 (FIDAS),3.25466,P,ugm-3,34.42105,P,ugm-3,39.41146,P,ugm-3,23.43737,P,ugm-3,9.481,P,ugm-3 (Ref.eq),0.98176,P,ugm-3
06-03-2026,21:00,12.525,P,ugm-3 (FIDAS),2.71748,P,ugm-3,29.65615,P,ugm-3,33.82290,P,ugm-3,29.12080,P,ugm-3,11.179,P,ugm-3 (Ref.eq),0.91631,P,ugm-3
06-03-2026,22:00,11.825,P,ugm-3 (FIDAS),2.14871,P,ugm-3,27.22373,P,ugm-3,30.51837,P,ugm-3,34.20882,P,ugm-3,9.670,P,ugm-3 (Ref.eq),0.78541,P,ugm-3
06-03-2026,23:00,8.925,P,ugm-3 (FIDAS),1.07435,P,ugm-3,24.78897,P,ugm-3,26.43629,P,ugm-3,45.90044,P,ugm-3,7.170,P,ugm-3 (Ref.eq),0.85086,P,ugm-3
06-03-2026,24:00,4.875,P,ugm-3 (FIDAS),0.63197,P,ugm-3,17.01155,P,ugm-3,17.98057,P,ugm-3,63.05897,P,ugm-3,3.656,P,ugm-3 (Ref.eq),0.58906,P,ugm-3
07-03-2026,01:00,4.275,P,ugm-3 (FIDAS),0.71718,P,ugm-3,16.55335,P,ugm-3,17.65301,P,ugm-3,63.75270,P,ugm-3,2.877,P,ugm-3 (Ref.eq),0.95842,P,ugm-3
